N,P,K,pH,SoilType
47.97969458398783,37.67463796095609,133.49995507185835,7.452490440148883,1
40.85091761454291,38.64287771102561,174.14560349040374,6.452380304810327,1
31.590588372098726,22.593376155627485,127.441392741014,6.2158019495149945,1
28.66311541212684,25.573588593538943,183.6462701006069,6.2120753313245105,1
29.561215161031754,31.085723737933268,135.77463855744531,6.1464150571634875,1
30.839700237195217,38.0932848969194,185.71770022209526,6.531096843532641,1
47.953726856458744,28.431891841700953,174.16994107860512,7.024006728694139,1
47.00569052709975,21.652534213432716,123.12051366102546,6.683350172985163,1
56.184085964174635,29.2374314629644,186.59128333615263,7.487436514441843,1
30.72656714483967,32.29444097854956,173.94348589600196,7.469933171037418,1
59.49602568834801,32.16696529310323,139.48918335857553,7.197833757195898,1
28.746019697386334,34.51748260429072,192.81568993157572,6.574250092152653,1
47.07223532440781,25.753568302420657,155.02120439905028,6.46555633366218,1
51.67453671576136,38.404414104162626,195.2600687387569,6.262171927312401,1
55.616027737979806,33.43578603567805,140.22699205522315,6.100926919382272,1
34.37990434095323,37.80520591953814,170.65429399166177,7.081581991346807,1
34.000332288818356,32.98470388937051,122.2497205022339,6.562982018659521,1
46.93636719898159,18.652414138533004,185.84028595575478,6.352546948217878,1
47.829838948645616,25.129928564383242,167.68348763821177,6.161175828943362,1
25.591947997256256,37.73911068450753,141.57040070137464,7.2295155041706884,1
59.977260516527004,20.28578144997278,141.21365929466845,6.994289681451999,1
58.790702211021745,37.8953587047686,160.23004160524678,7.192665423790087,1
29.751104858496536,39.43595460510031,197.14825872287892,6.245593436818757,1
35.47980936810873,17.503874937669174,141.73740791185438,7.22393368412281,1
38.24104625078408,17.20992417866896,147.37804198231237,7.472075001361921,1
47.0389258340721,25.404023660153946,133.3230810797816,7.479265195925542,1
53.72971532420951,22.036932561272984,125.60549565769516,6.084938336066337,1
29.213235232693684,29.51921459036054,194.3010736964394,6.745115142008977,1
54.503091885966896,26.147165496495198,176.686683661426,7.097809105929751,1
31.088729706616853,24.030401474395294,170.9841725230419,6.106044912276549,1
37.65390657170348,28.369986657029813,199.6979594435711,6.711800343933661,1
53.56198649900132,25.801682126665444,183.7112578095767,6.893122202430162,1
56.030840452583945,25.273563808752748,168.3443535857183,6.945028020928241,1
39.608402963016566,18.60780109218704,127.48475255298685,6.02500732589945,1
55.573699248582514,20.911872805967363,136.92053994254144,7.104053100639098,1
36.20056395805871,27.651117310295916,133.0008852237965,7.439618582192954,1
54.80534900060331,36.59474057412508,152.54189988576042,7.14354182056076,1
30.035665438642305,15.215475064794507,121.59783460624224,6.879902606106841,1
40.93882168367793,27.950383722712992,120.59705123337756,6.634029929486139,1
50.13238564203013,26.067342549185895,178.5775365049778,6.349528446595253,1
53.45997015686039,29.71078101133631,136.8610479543925,6.355080713780749,1
46.9810662599338,35.74848983031109,153.2502225623324,6.3874506436913885,1
55.34540624187102,31.731707293770874,155.84683898264612,6.731850292918953,1
32.14897637777388,30.6700657516211,148.69940084343108,7.493467765011523,1
41.80642303416607,27.147140154740327,165.26814299285377,7.37513400467812,1
53.028633495091256,26.278251744946036,177.49594127782368,6.879353248171142,1
42.23284670454371,19.807894319608764,157.11490107639128,6.368727880533862,1
57.019475244807914,23.385170337408674,196.1811211626698,6.799582935142067,1
47.10405325366561,28.573511112233195,130.35044935733606,6.563731828511911,1
28.470113929716838,30.57385110458454,155.74993561603512,7.166977457356405,1
32.71646683497794,19.114151460733375,152.5065784771014,7.389878074827571,1
49.86476352543441,25.47309061982297,161.38177358034483,6.126319516765648,1
59.46015637316396,31.660182617372975,142.8323254770738,6.878712591322866,1
28.83188281241479,39.14591672018959,133.98279903066927,6.972045477082821,1
33.59090618886256,32.939034566213394,182.14570937922247,7.010129593367149,1
46.50748110893174,37.31172734880029,126.29013687918064,6.496372148670293,1
33.69006178707961,39.70034905163554,151.15118237334988,7.098919048860598,1
48.96538073583516,20.302030936934443,139.1198144169241,6.421926845329551,1
39.389454739078275,20.85812664126317,121.57211861974783,7.319089585210794,1
58.79634409833094,23.539259675789197,147.08055035403783,6.010637719161556,1
48.808774091563095,35.63599739371572,131.72866402880027,6.239499524050726,1
52.65291374900032,30.407268708853614,123.58884461021736,6.933820485693422,1
35.81212029953181,24.218128886771147,181.57851346375043,7.2164027890089155,1
39.01248193939407,38.67882340015887,152.5170174361658,7.157754052845165,1
41.935704259749066,37.4383081630521,192.6208994920143,6.1311252118066255,1
57.7772665958579,35.63837103801039,183.30485714501336,6.301367009528284,1
53.17917230641327,36.25331836712592,143.13202675633207,7.428390117543485,1
26.74510512397075,18.747731331178493,163.00649104412116,6.863688706683464,1
47.58025291553162,15.424228232886662,196.82934196977044,6.0668821391012155,1
30.007168345319084,15.350362938151424,165.34867466352756,7.398400325881458,1
48.30815081281625,35.566436712010685,121.0624962766864,6.813022947719589,1
41.08470421269327,27.474198605519824,125.77705482681503,7.026653041603961,1
42.61271452005221,34.1287212465316,158.82325072493722,6.224072454339648,1
47.68899339272377,19.309659052629158,189.79156506838518,6.919674358603862,1
30.5021359244934,39.05845143703017,161.46923706682566,6.109347677807483,1
46.93915165452735,21.329972675320256,184.2954761501842,7.2267331103492864,1
59.26315745491316,27.546738275612594,156.39655037821896,7.1302134081697215,1
29.63647297196743,28.672887844828104,163.69980801046808,6.13420968421558,1
39.62944299274197,36.33211996418005,188.49228975957283,6.148856497379522,1
28.175230896174078,21.567386925048382,189.9812850043195,6.193353877610249,1
50.19988809196062,17.52914049032758,169.85102829982603,6.534100948678717,1
52.611988703805345,20.84226122063409,171.13614635119677,6.353523801863828,1
49.97810990892538,36.84195086401872,130.1441439301408,7.299893532893256,1
45.77513390450043,18.1777622716756,154.20334842877696,6.241290440227647,1
49.51217611032993,33.97170336044874,128.4637216218239,6.759209779041966,1
53.5118769609071,38.40407603877492,161.0814293393416,7.42541883541711,1
43.749113965961044,24.854762364997697,187.85625028423163,6.7394740656871335,1
41.51658786975831,27.25781223524571,187.74280014957964,7.247912312532078,1
39.12319973540739,23.332496496763127,159.35424192313036,6.859158764605663,1
33.341802371979895,34.84887711788977,158.91862125859382,6.50106832262994,1
28.73873475373967,20.971129010090173,195.9424937404787,6.45764953022929,1
30.910075127846234,26.51681979137483,144.5670194688199,6.052738875406791,1
36.3100826047796,28.602715598486714,164.13698976159736,6.534838381765333,1
40.655596468841026,39.13794795586916,150.18787817842494,6.387340219889975,1
33.5213465423366,26.444115317603355,180.76161189735552,6.30898227628271,1
49.82536444992688,15.528745583735407,153.5146382387157,7.16379759780418,1
36.8556534521051,29.09342753613499,136.39833862607287,7.112993086689258,1
26.829768614406586,36.313566121887504,135.85571091373345,7.311597047562496,1
37.338523445518106,33.067089361862166,145.53802382289507,7.358867506851971,1
29.432299393143104,19.462994731814966,159.4424100127042,6.122907658557219,1
31.85930646456167,38.59415955530036,198.11917289183097,6.564388993995633,1
57.315010735487746,28.620616891835795,141.57939726990136,7.053598081620898,1
48.06156323012,39.72813297771833,141.20378299274267,7.008089253992603,1
26.82083142603064,17.841150967417985,120.31346999608746,7.4991910215895095,1
53.07957940016172,34.66807536833852,160.77808602305439,6.45010062435816,1
30.294249956193656,22.11686847116159,150.07769775433113,7.1344651454704415,1
43.88816261161033,16.937090663887066,121.44232071671298,6.153498269301095,1
39.36745497940828,38.32982292622546,170.99219849673773,7.202738849813272,1
41.3231108076592,24.04165207987607,128.67202981732981,7.313899533279308,1
52.410601015976596,19.20295243994313,160.98084511010086,6.731062211881867,1
46.878204344028504,38.654672349781535,166.38171534099837,6.810325900167928,1
26.761302652713237,16.5726869004506,134.9877433061431,6.048706157537622,1
51.017351344950434,33.08325759984908,130.88449875453142,7.254118351192922,1
30.41751121961392,22.52938967493397,139.9181519329092,6.5584606478595715,1
33.913231806148666,27.2237731609613,152.59263050837484,7.47985423616899,1
26.9574222544879,18.55453440968379,124.2260715126882,6.938761792473564,1
26.907824709480185,35.91099343440308,160.95509045455424,6.7905114368723005,1
44.655807769926795,19.27034265765527,135.815224249159,6.478225984309507,1
45.7723745537648,20.252944398505363,129.3065381706609,7.455175329627648,1
25.769363518336803,35.06743513340054,183.04281196600175,6.445821170767644,1
29.74693156025597,18.640716167635585,175.7945293789754,6.964209886629261,1
52.39609859879853,38.43702930997762,175.35418906132736,6.233777304827165,1
33.520491586789376,36.05484327182786,136.74448606673667,6.108783475431722,1
49.61480189147876,25.06315888725355,193.6032042036723,6.975382606640492,1
28.164664222708126,38.69641418134152,140.68458109121968,6.505818735609429,1
39.07911447892397,16.28060741010783,159.72123377844838,6.184977736612939,1
39.03396143409231,23.76774469980211,181.82720667412028,7.204755767449097,1
30.36945088361808,24.163779684480655,149.86825288254653,6.227115665904128,1
52.945872676791666,32.68070820838558,135.23054290376277,6.550082862890699,1
28.703175869977997,30.7051649273261,129.70975396388957,7.478901252937376,1
52.323872614075185,24.755963739599878,166.28511458234834,7.3670127243246135,1
44.39347481385391,19.36246215994888,150.29626844649275,7.264717297544618,1
47.547455559636624,31.268109608345007,189.34571885507913,7.340959586193756,1
57.19274001228027,17.371229831328904,163.53008015704808,7.110764281827478,1
51.49243957944549,30.167905049250095,133.34298681469394,7.196130830912496,1
50.203896673023095,17.153394288725906,157.1047859739501,6.260966099282705,1
36.81169659995402,15.452027305142137,152.02638947286067,6.824815381734315,1
46.68539074894804,31.587258628217754,186.90330504819678,6.323194360913595,1
29.216863785346376,36.28842929744814,132.529025191412,7.462140122004293,1
54.488838028952294,27.52191514723998,198.51371399376202,6.146065093662006,1
35.60730164112856,30.955610376015287,148.0005494778543,7.392558827971188,1
27.296913086223615,28.735295801524114,167.26930139160916,6.979092185665836,1
33.9483178166135,24.11416068799661,187.4944423731982,6.29241415345524,1
53.94037465106767,29.06638557256856,180.97500089552656,7.070411049395207,1
32.26290233847077,29.220318410846822,189.4178522244074,6.648174355202894,1
58.83067695781609,26.305377502542953,131.42285093343077,6.58415202011651,1
58.3095842236688,22.993021233496357,189.44785278936502,7.321876022522835,1
37.25652835161864,17.081441451265803,177.96463273270547,6.467268448520979,1
52.40232649901503,26.06637120651083,158.82133938740972,7.166864110122805,1
38.38271658715698,26.07818363307286,150.09523750156978,6.5510107729159195,1
43.40813019155108,35.21998611252877,148.94146495380528,6.7863820808066055,1
48.47545639049103,21.735986157591377,142.2018243921914,7.400119690535182,1
50.323710066588106,29.42966690558272,171.81760435364896,6.043949164655127,1
46.63360379465939,27.737721830605047,163.65997438235485,6.539135740246225,1
27.851586419952966,19.833480840301306,196.05957705701374,6.613049343406401,1
41.33391045408025,16.317744746335975,123.00529836351845,7.075772170570136,1
43.833313244238894,27.717649605406667,139.44996243381348,7.117126097444883,1
30.888280268797217,19.7483685915255,156.85697370786204,6.429419793167911,1
33.66120434316012,31.13094111383329,172.07773961748356,7.2367756046998934,1
39.61979984405416,16.827127275653755,141.8933107937166,7.470008194795225,1
45.86905013314457,32.74342712002551,120.58862637003317,6.777308598273781,1
26.313503013613108,29.230755302286198,193.66166797088601,7.452628695750612,1
43.91934363861235,26.4551201313054,195.6013675398795,7.010414747995043,1
27.271474783844333,26.64313944168744,139.21960147714432,6.704706482173022,1
40.94129502022266,29.553620070368552,148.5416392279401,6.246405674183892,1
42.63018021064847,35.75507210864405,173.1209782454082,6.507551798887824,1
57.74330579656,37.80518928122956,136.7478719507279,6.059126377680545,1
50.945804792276675,35.69025653372883,197.42916527610842,7.334754591132466,1
46.018716887224514,28.25130848030952,122.2272841010069,6.369984670267167,1
41.08651631065243,30.712597502089196,164.58014666547285,7.113953984522536,1
34.79184258104643,29.12381519131183,127.05137947126337,6.62049828537481,1
51.255629153411036,32.3350213357261,199.25141897377432,6.416836688981634,1
42.43662547108927,23.238260344349918,155.24824912473397,7.285425194804082,1
48.94731763159703,37.06102978368954,136.2808886665509,7.310041676762157,1
27.091679596243456,37.21498201092881,146.32590235685822,6.471881450121099,1
42.92310018445323,38.517254693080794,123.82250917451243,6.528346462606118,1
54.98001960391675,24.90136193588667,135.93255180776535,6.637191271997118,1
38.49433755220843,37.885405036667585,180.95475005944778,6.75767333361601,1
59.59296983525499,26.631938281898083,124.65902646562202,6.3934114827224775,1
40.26246680767594,18.922565603653002,195.80521010592344,7.15027334672666,1
34.39005201497204,29.770113337947897,177.71593256876577,7.411918393360197,1
55.85723722113937,27.879805653455342,181.9722095834414,6.843217130741378,1
44.3446361515939,17.8685489584548,130.09101264129217,6.794300422533686,1
34.41015407426523,15.525922561511717,177.827136312017,6.0487298950352475,1
45.83468943864191,28.47984485318286,197.50517524622435,6.726319709021462,1
27.226050273222906,28.792199195161544,187.28769364928812,7.4952739264221595,1
40.06201107911754,23.007468562418563,192.53226375615992,6.286863193614182,1
46.54001202615243,25.14286060452369,123.28658919644442,6.5209327114585465,1
34.282998287593614,32.15227884858717,195.90323981535346,6.402070781067956,1
53.40130787030886,16.383995423460238,163.04968080318505,6.105825095564842,1
57.69115468957238,34.158782013934754,172.63599289636738,7.235844572436997,1
47.66319284495571,39.22360992935728,177.11663582918172,7.38698791437337,1
43.099616220372326,17.926610324546566,162.25421771384137,6.19030924209464,1
45.73727177117418,27.06232651319157,169.80603182662253,6.015070471582248,1
31.819417207937743,27.283260797803273,196.04028492713078,6.575413560532738,1
39.85302091187721,32.867402225165556,168.30342058288943,6.4483892251474995,1
39.37857384485997,20.44249497143081,197.2817167304167,6.19595157233604,1
38.01428745982468,15.64597430550028,137.7423593546837,7.170706707570233,1
32.04113313011078,17.00158506322414,157.95625438756187,6.014953852101778,1
27.96681540492166,35.19064673907438,181.7178675887685,7.372708230607344,1
54.908040256876234,32.079389080995455,124.18662858405303,7.174272926979986,1
54.592878379419616,34.97705364429886,160.6783228246421,6.349352757974223,1
54.58654914910544,33.17907024350346,198.46089395110812,6.233538896633899,1
32.898260406821926,20.294953747037567,183.40318140970695,6.280360944675177,1
27.333094043815713,39.964020164640715,121.98537691561194,7.252866090238299,1
37.78783945427285,36.04038649394538,164.3696392968916,7.35244684422954,1
57.41675452451193,15.2274545320194,126.03297407942306,6.375538094356283,1
48.42603957272256,37.206804912787646,156.795356103517,6.910459674411398,1
31.59749484784464,35.12417084704214,197.3862489082776,6.402898399371896,1
42.318908306019125,17.152902762659345,164.73093251703747,6.754175162770021,1
30.055276945427714,26.051655327951877,146.72837216692506,6.782746312957784,1
45.497901740007975,15.212389465180237,180.88047863596444,7.069521437792611,1
37.82002351722828,16.323398389220458,180.39460318280402,7.432762740717198,1
33.4053058607705,23.088115343425947,134.70503115854518,6.86540418501726,1
30.419448812660924,23.904848586534484,175.76104111474103,6.840173974514022,1
38.52618975147773,25.506240045188548,164.96887060985836,6.008797091830742,1
27.747845395876347,37.03145169407529,126.23031912730326,7.060205394315758,1
57.20133574381684,21.76709010754328,149.63931496476113,6.853382108767074,1
55.85981393735047,38.5476396815105,179.16505984890145,6.129929641282041,1
48.42039544371978,25.257593046816552,157.6560799592849,6.073722585517766,1
31.687174877122537,34.762840188341194,156.31670664382878,6.452493362446723,1
38.440667588773536,36.359987833142,179.91992139239656,6.408473095771624,1
29.112564407433066,21.29995554110179,193.66051608437868,6.872383256774633,1
43.6718073060674,29.90983999231154,149.28226125972122,7.210660530479269,1
43.31501872550874,17.918697569219887,130.32520998632504,6.805288719753928,1
57.77995763247937,22.708803041904968,189.56329350873744,7.1461433798683185,1
33.673435501741736,15.908518707906062,128.14778121139062,7.09274090077116,1
31.988440831422636,24.281773012634844,160.135933280514,7.088202252675244,1
28.963092814069388,25.159160131936538,158.80583273141565,6.81124059595731,1
53.64262244883258,19.291954876080425,184.6265161461298,7.0393176415449785,1
44.45547849696358,32.4881967600643,152.9614191161325,6.207596378952187,1
48.30178340928786,28.116807667140556,171.14998404342202,6.506998171542735,1
56.74033020689426,29.684246714389424,126.83219874326991,6.674705986056643,1
51.4724619160272,34.85336404330681,159.5677642211007,7.342121356246952,1
34.36839530180042,25.264967430956666,191.8877528455176,7.344385074707368,1
48.99994690886383,36.4745136780555,127.10186135649862,7.297492464311665,1
36.221696729257935,19.458287810705407,139.1495869073637,6.626952762020831,1
33.79172016115635,23.014189650412476,130.79827888573138,6.444265148338498,1
45.02993350897004,26.046342702276597,147.7375008988729,7.1196781932856705,1
74.6754985696659,42.70367668707191,199.80010531765188,7.61666325175633,2
37.59900912370256,23.90953964273873,201.84405555542384,7.711553553566086,2
42.31741236211509,21.897602266960387,169.75643028095325,7.788117452794371,2
61.68916423736438,27.5960349010993,233.2943737992272,7.2913694336380255,2
62.771798922033064,26.995626632648488,279.66044807915966,6.964052843120019,2
64.70658269881184,20.483739391166445,205.89856948412208,7.027564726938213,2
57.17422142915072,22.182087853315895,268.51970605891626,6.826671202651353,2
63.85189074410051,44.0963636973228,234.28154343622697,7.611324810082978,2
63.09301561075028,30.66589391456023,271.3287808550348,6.942052054828292,2
58.56064588757586,42.361932174246185,206.84338647187613,6.954151411426137,2
52.96730050864114,44.53890483047461,289.4882644718497,7.317625119289835,2
63.073310266182595,47.09820866716743,164.78202771194137,6.848117866799248,2
65.44500031257913,44.71233385736899,278.5543542495867,7.122660765282399,2
34.466995114593345,33.133444318988595,184.61018853105807,6.936794682494936,2
68.61337784187529,22.265812580776604,274.13718262210534,7.141503628736253,2
59.80319655502976,22.68956693707037,200.60386175359196,6.634551378522269,2
78.07718614405547,44.21784947978752,218.94491315346903,6.835403822485507,2
76.67275526249261,30.337897871809155,174.1476647531062,7.344746582680933,2
77.1887060172408,20.114908715009676,185.7187264880998,7.907671460615612,2
38.554298342858104,23.397303549194596,235.52808236997066,7.792765734942245,2
53.85549088469631,49.83692770053574,251.87575493069892,6.611112360815672,2
79.64160658409877,32.236827103405716,193.11038007682237,7.336818775366829,2
45.21537959104322,22.59372521360457,150.2142514618765,7.174375029380394,2
71.84317111132961,37.16945556890229,299.88109484151613,6.9302699684708,2
44.022753238002764,24.79248380701833,174.6095382398003,6.927779894015072,2
69.64200226367636,47.172703719093434,296.2630754561522,6.848434481144679,2
74.0648772807046,29.84765267832011,166.92608167753266,7.805037388280248,2
61.80528173218093,24.94192688243185,214.47468862695038,6.930886542315601,2
66.83972843550984,33.60248691872804,298.39199176595775,6.582117473389393,2
47.75076330681233,34.45700501329932,225.47003321224798,6.973903733578455,2
66.46201245487839,46.24241220466924,290.8078952966795,7.707640065199289,2
72.52900986532997,36.516359018599864,273.88323396402217,6.955255863721928,2
49.92393810546072,29.50739041455633,220.1081003171888,6.928369424357955,2
78.08057211272234,29.385338840170043,164.70668071664096,7.290225749075621,2
32.854953922258815,23.316294989257415,182.90840837943693,7.196525374823213,2
51.66254661545139,43.99075586008374,260.921198082617,7.139477440986052,2
46.68521037878149,29.494063521844957,266.09926309410133,6.578108609331904,2
30.64108247553029,43.86633175779944,221.5719563983574,6.696321707830364,2
41.778296729725064,47.975118592921476,278.92544634373473,7.564677575335959,2
54.11126151686633,35.609708785741574,296.2866802925938,7.948655665826431,2
40.76345228929171,44.33313698915954,179.58639992505252,6.820306216825927,2
63.80465170822884,32.15003295762645,289.731661065978,6.633514602344013,2
55.57628204047465,47.55564591329364,285.61704907192575,6.7347938201236115,2
48.33188500482282,38.573642001400884,173.90923271571032,7.952033258068608,2
75.73746643638302,25.008505371034076,168.1733191891478,6.628112724212398,2
75.47218320183156,25.808714293863822,212.44273928165322,7.173277048478004,2
59.95055221067838,22.152060312422748,184.0137926100774,7.897235580378389,2
75.42050536342848,43.43871942217076,152.91018684273232,6.990510152744153,2
61.39793676714539,28.25570635320427,286.4380042580666,7.450834192748663,2
33.59533586582228,47.27016766507109,293.6649987264334,6.616568627587588,2
56.61801174306574,29.100928466425113,208.92586147221036,6.769476826933013,2
58.903605100620624,48.73938059746672,225.46089004074136,6.6243718720917215,2
61.00006667387042,30.20668983353771,278.38877843869466,7.152017222474705,2
39.64198044711228,25.733168680734348,265.314627108174,6.89838139746104,2
68.36166970796114,26.176619322997983,198.2529553051964,7.198230458659549,2
77.15979248467254,47.95194274261474,181.03078131334317,7.0373285618646095,2
37.469969422688614,35.299552379404915,219.0873826042,7.851140243676099,2
76.50026888955364,31.507021730218764,223.76069145284842,7.8443543737192,2
70.33539038725307,20.10968934033948,198.00893462753737,7.132661362904189,2
41.48581418416158,25.98714847687816,155.66767598935195,7.465054587604641,2
43.125514524158284,21.570415352939392,184.64689657920954,7.70287092925419,2
72.57445908232734,34.49198735579908,212.41060056130294,7.966780540252673,2
40.0282329794035,26.460778485638254,193.78007655545997,6.759135977421631,2
48.96827991020933,47.325026809692616,242.30217609428615,7.117919822918395,2
76.72053972856074,21.45392697427467,181.5414266852792,7.348832907652638,2
60.77763115965896,21.186725196878395,210.45581368606983,7.47373094724631,2
64.90352732017007,39.14419707548808,198.0844836541387,6.640280185396865,2
51.3556223209667,23.862633121041664,292.14354877810007,7.212756299033942,2
45.86295871784338,42.989122133567,224.6922888873396,6.965051036018675,2
70.59838711954009,46.01456453003366,250.95122494330155,6.570446633611501,2
58.3161440083266,42.89884735991845,170.47545181253733,6.843006127076905,2
74.12475525340682,20.60365165559222,262.9090706738964,7.210659938771634,2
52.33860794198034,20.212895974846614,272.9097346449739,7.03973735095485,2
57.03828156502715,40.31902059006978,255.39443646568736,7.933970088239109,2
56.566997661830456,31.991586529232826,293.0555439737562,7.463165352538281,2
44.90751781382778,23.793927362107134,276.3831752197772,7.043272404191227,2
63.02348606822156,34.12449258097695,179.83946696925574,7.402529912930698,2
33.034153447534116,32.400273796135764,231.99224094955065,7.154070461177868,2
67.43360876254954,44.83774863635937,265.68646110497673,6.558219421717703,2
39.70643852229861,36.09822527791323,290.2233060665702,7.752435162578175,2
72.12672541759008,29.096245812790247,214.41718456180539,7.206058920973906,2
37.86857916749552,20.93204390733369,292.0354349190775,6.86106887849526,2
41.997445186181565,22.501371613062787,289.2761627915668,7.369605672409658,2
63.351842856267695,47.347306617891576,201.84302533511843,7.432260966707126,2
31.939972736444375,25.60317584693388,274.68687076349136,7.650152534507503,2
47.532134572857345,31.304318833226375,230.03316503303694,6.500361507027701,2
42.06221680190139,26.246954258246433,187.57244201246453,7.708858763800162,2
43.98369282732216,25.745639661504445,225.63951911895472,7.798467554559098,2
42.067485191874994,22.35608728378396,203.46071037744971,7.621477736847467,2
57.53452723473973,44.50380108723043,293.9388221413851,7.688993715127426,2
60.19015394218767,34.80024764157142,156.01036295224,7.976482968221061,2
49.17405612875213,24.566846417506003,250.00632830946853,6.926432433643189,2
59.28891354655238,37.60303723533774,216.8594731354304,7.754177923317564,2
43.24835307777215,33.45897774853202,230.6538192886457,7.49543708115095,2
69.19859252527948,31.844218486347682,246.9070416144894,6.725916429602779,2
76.63240502712392,31.491764192630107,259.42821329646574,6.5305116228232665,2
40.25935714524035,34.61247632970734,281.737870159852,7.290882724926016,2
76.49352411469395,34.51390689748389,223.5673645103925,6.6796201827507975,2
70.13281220761098,27.408962374011875,284.9418734058473,7.866236330495594,2
77.16550559370748,35.6069146730927,251.56406771754666,7.667773820092496,2
36.55073093252328,38.02871584992492,155.14468519549675,7.246349125083089,2
37.74213408101137,25.48768777886254,204.75713500389023,7.148655750074754,2
61.15862122660936,22.23285255315547,225.5537641856167,6.773937695379652,2
58.69875875158709,39.122138367835504,233.50638848292806,7.607443265717461,2
46.780462212045066,42.95319774899393,214.91506225622905,7.226276747483896,2
62.40510636305357,20.550751519976718,248.09913321303725,7.427877723608173,2
45.49235583766399,22.573828546984686,163.64031748695618,7.884835620477843,2
64.46396606129186,23.813078413122213,203.50847539633594,7.388724490852395,2
71.77858525453243,21.309827861390257,185.49496972050133,7.83462348544307,2
30.458277509190825,26.04197308381662,293.8536263959449,7.420102769783257,2
43.08356833187533,22.00973283187543,154.22870106708334,6.8671176194553905,2
74.07429097944552,32.47740962892529,258.05000537489894,7.8774275530699365,2
50.40202308014083,25.73832113112191,227.56768962853792,7.862125530589782,2
70.21872070688502,21.974895300894612,253.88592001163727,7.35784628368843,2
75.37315881732127,23.674442505508917,230.1054169806985,7.819194040267838,2
50.501189337087155,34.459847531986014,160.56910165004373,6.917215460673367,2
46.22533245844737,48.353673462346606,192.40010408117385,7.191303102904478,2
63.56522117821399,24.86550117223632,222.96635807128118,7.607808559213861,2
73.3427606513533,38.7877782398728,250.35802729754218,6.6894252088768535,2
77.28882486231736,23.97722232453447,266.20094057726976,6.897224482667478,2
76.67965718506258,41.598786181084385,263.0720569467553,6.828588759589825,2
52.151998831758036,38.53439583767859,265.49604273099015,6.655939063868584,2
78.11826582272641,46.706620116636685,190.55228857433764,7.734140364548498,2
55.91619615199117,33.85419444686056,197.1651158717108,7.371452879947388,2
66.49445588517989,32.32798714888275,244.3828789512438,7.548969381732956,2
65.55609085076429,21.55898294393541,278.96217085276004,7.187379972147572,2
43.12080408481072,27.25293522439045,222.45211692659257,7.830247309203439,2
48.91737908413235,42.4917724035063,164.52280964808278,7.214085053226593,2
79.58430701963678,43.113134083770106,181.57927326609195,7.252162210546866,2
41.68123818242833,32.28682781787528,267.0126035602447,7.656837222935605,2
41.405018895119255,47.66669954464581,238.88522741472403,7.069886436443022,2
55.09677903904303,38.15213760313231,233.98357977686783,7.229607553304267,2
55.246640204470005,25.292357312836586,271.9099356457019,7.312640479911523,2
36.553993085235156,42.98471304748334,289.86659675660263,7.920960348855443,2
48.450886620558634,24.065506206822622,227.75994399495977,6.668913844023831,2
76.69937092563086,25.50738882065438,187.9148789926746,7.109954790327455,2
49.15822342795629,43.83988677193667,218.44752308264435,6.756152390005005,2
43.3604947743037,35.27340155562566,172.11808761392024,7.417483513469021,2
58.287365327557296,41.44106949146773,290.65569230690517,7.8683818416517335,2
77.30378090344158,27.341467910711028,169.7347959959032,6.953415050744673,2
74.75425863831573,49.16160423870465,278.89874266057143,6.665026581691316,2
77.37139990298965,32.70074082052358,151.39654361435305,7.163590611122291,2
32.30345848377338,36.31633763483353,200.7831041155577,7.210152400391073,2
60.65851803715585,46.064032874534604,249.2852364707893,7.151073302717271,2
70.97139268351825,47.167464127193966,167.96399496482957,7.297899466329187,2
44.22559798712221,21.41183593630842,250.28200426709782,7.794156166188838,2
38.1451327238697,44.37240972871702,278.00936003054125,7.871510663999725,2
43.26425445430262,47.11859195569668,198.09941321046483,7.328507020183254,2
32.52537354161411,21.316432651062307,258.05598190983045,7.166719966966687,2
42.814618768460875,25.712404880747307,250.49302362888272,6.50060231603801,2
70.2945584598427,22.377488183897864,178.72344223621792,7.079354592948635,2
54.24293698580518,30.649853474418254,198.10682474764408,7.945874018109783,2
62.07898406216971,20.702988661021646,214.52638626664697,7.812513049615955,2
45.072809320533395,22.83669034323165,263.75771573848766,7.409020747904122,2
58.515625391325194,21.60729678822224,171.0748514693276,7.433824094319671,2
40.39119207294179,35.12210239245273,231.73225290440902,6.925260785406409,2
77.42125777707464,45.273923205067256,258.3560261449198,6.616990799614114,2
35.30650096545097,34.78344037594867,174.10700237864785,7.967398195294211,2
37.92601170137047,34.62403506391922,204.6181585262258,7.4590796321811474,2
36.451820444471245,32.90949284127173,191.20575492107156,7.831627287007532,2
32.02928560673475,47.41182482019378,274.94912078295005,6.946356074661223,2
69.46453273385524,20.936406810162428,295.0298325440091,7.289892413884684,2
45.16405130327226,30.877496377840313,159.9608030190746,7.984024271063059,2
31.964597257534624,39.64721369443577,216.41038915596874,7.923374327283073,2
42.29998701533976,35.96260471814034,222.35343128741295,7.554299666075152,2
33.400511597621026,25.813673900700646,182.18472301392748,7.607226132262534,2
39.456934816337004,37.204752916729305,182.28657307514305,7.792437425125968,2
77.10927272448193,35.55478924826721,202.84633263137675,6.8510866625262485,2
32.48905007615219,28.05500228592486,248.1353669917977,7.300425396963816,2
77.20206391404636,31.888317874751017,254.07950134925917,7.233984121212682,2
55.62881079621059,28.033229438123527,218.24261652629997,7.206177495519061,2
